path,sentence,15_/checkpoint-13600,classla/wav2vec2-xls-r-sabor-hr
/home/peterr/macocu/task6_speech/data/00021673a.flac.wav,naime ne mogu upravo zbog toga što su djeca mala i što majke moraju biti s djecom manjeviše,arime ne mogu upravo zbog toga što su djeca mala i što majke moraju biti sa djecommanje više,jame ne moguupravo zbog toga što su djeca mala i što majke moraju biti sdjeco manje više
/home/peterr/macocu/task6_speech/data/00021673b.flac.wav,a pogotovo evo recimo kod ruralnih dijelova gdje još uvijek nema vrtića kao što je to kod nas ali,a pogotovo evo recimo kod ruralnih djelova gdje još uvijek nema vrtićan kao što je to kod nasli,a pogotovo  evo recimo kod ruralnih djeloba gdje još ulijek nema vrtića kao što jeto kod nasali
/home/peterr/macocu/task6_speech/data/00021673c.flac.wav,hvale vrijedno čini mi se da će i taj dio krenuti uskoro kad se raspiše natječaj,hvala vrijednočini mi se da će i taj diokrenuti uskoro kada se da spiše natječaj,hval vrijednot čini mi se da će i taj dio krenuti uskoro kada se raspiše natječaj
/home/peterr/macocu/task6_speech/data/00021674.flac.wav,tako i po svim ostalim drugim gradovima i općinama koji više gravitiraju prema ruralnim krajevima ,tako i po svim ostalim drugim gradovima i općinama koji više kravitiraju prema ruralnim krajevima,tako i po svim ostalim drugim gradovima i općinama koji više gravitiraju prema ruralnim krajevima
/home/peterr/macocu/task6_speech/data/00021675a.flac.wav,ja se nadam da će se i ta situacija uskoro promijeniti i da će na taj način i mlađe,ja se nadam da će se i ta situacija uskoro promijeniti i da će na taj način i mađe,ja se adam da će se i ta situacija uskoro promijeniti i da će na taj način imlae
/home/peterr/macocu/task6_speech/data/00021675b.flac.wav,žene moći participirati u većem broju u politici,žene moći participirati u većem broju u politici,žene moći participirati u većem broju u politici
/home/peterr/macocu/task6_speech/data/00021676.flac.wav,sljedeći se za raspravu prijavio uvaženi kolega hrvoje zekanović ,rvo prijavio uvaženi kolega hrvoja zekanović,spravu prijavio uvaženi kolega hrvoje zekanović
/home/peterr/macocu/task6_speech/data/00021677.flac.wav,pa danas raspravljamo o prijedlogu zakona o izmjenama i dopunama zakona o ravnopravnosti spolova ,danas raspravljamo o prijedlogu zakona o izmjenama i dopunama zakona o ravnopravnosti spolova,podanas raspravljamo o prijedlogu zakona o izmjenama i dopunama zakona o ravnopravnost i spolovaa
/home/peterr/macocu/task6_speech/data/00021678.flac.wav,premda se ovaj zakon tako zove svi znamo da je ovaj zakon napravljen prvenstveno radi jednoga lošijeg položaja žena u hrvatskom društvu ,premi da sovaj zakon tako za ove svi znamo da ovaj zakon napravljen prvenstveno radi jednoga lošijeg položaja ažena u hrvatskom društvu,premlja soaj zakon takoerovesvi znamo da ovaj zakon napravljen trvenstven radi jednoga lošijeg položaja žena u hrvatskom društvu
/home/peterr/macocu/task6_speech/data/00021679.flac.wav,kao što znamo ne toliko davno i u svijetu u naprednim demokracijama danas žene nisu imale pravo glasa tako da su ovi zakoni se počeli uvoditi u svim zapadnim demokracijama pa je bilo nužno da se uvede i kod nas ,kao što znamo netoliko davno i u svijetunaprjednm zapvadnim demokracijama danas ele nisu imali pravo glasati tako da sui zakoni se počeli uvoditi u svim zapatnim demokracijama pa je bilo nužno da se uvode kod nas,kao to znamo netoliko davno i u svijetu napredn zaprani demokracijama danas ele nisimali pravo glasaa tako da suu ovi zakoni počeli uvoditi u svim zapanni demokracijama pa je bilo nužno da se uvodei kod nas
/home/peterr/macocu/task6_speech/data/00021680.flac.wav,međutim u ovom zakonu evo kolega kristić je spominjao neke amandmane već neku najavu pa ja isto se moram osvrnuti upravo na članak šest koji ovdje mi mijenjamo ,međutim u ovom zakonu evo kolega kliso vać je spominjamo neke amandmane već neku najavu pa ja isto moram se osvrnuti upravo na članak šest koji ovdje mi mijenjamo,medutim u ovom zakonuevo kolegaklistvei spominjao neke amandmane već neku najavu pa ja isto moram se svrnuti u pravodan članak šest ovdje mi mijenjamo
/home/peterr/macocu/task6_speech/data/00021681.flac.wav,u stavku tri kaže zabranjuje se diskriminacija na temelju spolne orijentacije zapravo ovaj stavak nema nikakve veze sa ovim zakonom ,u stavku tri kaže zabranjuje se diskriminacija na temelju spolne orijentacije zapravo u ova iz stavak nema nikakve veze s ovim zakonom,u stavku tri kaže zabranjije se diskriminacija na temelju spolne orjentacije zapravo oai stavak nema nikakve veze s vojim zakonom
/home/peterr/macocu/task6_speech/data/00021682.flac.wav,jer ovdje smo mogli staviti na primjer zabranjuje se diskriminacija svih onih koji navijaju na primjer za nogometni klub hnk šibenik ,ti na prime zabranjuje se diskriminacija svih oni koji navijaju una primje za mnogometne klub haenka šibeni,it aprje zabranjuje se diskriminacija svih oni koji naviaju naprijer za nagometni klub haenkaibeni
/home/peterr/macocu/task6_speech/data/00021683.flac.wav,čemu uopće stavljati ovakvu odredbu koja nema nikakve veze sa ovim ,čemu uopće stavljati ovaku odredbu koja nema nikako veze s ovima,čemu uopće stavljati ovakvu odredbu  koja nema nikakve veze s ovim
/home/peterr/macocu/task6_speech/data/00021684.flac.wav,stoga ja ću vam i pročitati obrazloženje ,stoga ja ću oni pročitati obrazloženje,stoga ja ću oni pročitati obrazloženje
/home/peterr/macocu/task6_speech/data/00021685.flac.wav,različite spolne orijentacije postoje i kod žena i kod muškaraca a žene primjerice istospolne orijentacije imaju jednaka prava kao i muškarci istospolne orijentacije ,različite spulnorntacije postoje i kod žena i kod muškaraca a žene primjerice istopspulne orjentacije ima jednaka prava kajo e muškarcie i sa spolrentacije,radit spolorentacije postoje i kod žena i kod muškaraca a žene primjerice isto opspolne orjentacije ima jednaka prava ka je muškarcij ista spoliorentacije
/home/peterr/macocu/task6_speech/data/00021686a.flac.wav,obzirom na to da ne možemo reći da su žene istospolne orijentacije u neravnopravnijem položaju od muškaraca istospolne orijentacije,obzirom na to da ne možemo reći da su žene i sa spolenntacije u neradnopravnijem položaja buškaraca i sa spolenetacije,obzirom na to da ne možemo reći da su ene i saspolirentacije u neradnopravljijem poloaj oškaraca i saspolirentacije
/home/peterr/macocu/task6_speech/data/00021686b.flac.wav,ovaj stavak zakona jednostavno ne pripada u područje prava koja se žele zaštititi ovim zakonom,ovaj stavak zakona jednostavno ne pripada u područje prava koja se želeu zaštititi ovim zakonom,ovaj stavak zakona jednostavno ne pripada u područij prava koja se žele zaštititi ovim zakonom
/home/peterr/macocu/task6_speech/data/00021687.flac.wav,tema ovog zakona je ravnopravnost spolova a ne položaj i prava osoba drugačije spolne orijentacije ,tema ovog zakona e ravnopravnost spolova a ne položaj i prava osobna drugačije spoln orijentaciji,tema ovog zakona ie ravnopravnost spolova ali ne položaj i prava osoba drugačije spolorijentacij
/home/peterr/macocu/task6_speech/data/00021688.flac.wav,tim se pravima poštovani kolege bavi zakon o istospolnim zajednicama što se tiče potrebite borbe protiv diskriminacije na temelju spola ,tim se pravima poštovane kolege bavi zakon o istospolnim zajednicama što se tiče potrebit borei protiv diskriminacija na temeljum spola,tim se pravima poštovani kolege bavi zakon o istospolnim zajednicama što se tiče potrebite bor protiv diskriminacijana temelje spola
/home/peterr/macocu/task6_speech/data/00021689.flac.wav,stavak jedan ovog članka pokriva sva moguća područja diskriminacija na temelju spola a mogu vam i njega pročitati ,stavak prviovog članka pokriva sammoguća područja diskriminacija a tremelju spola a mogu vam njega pročitati,stavak prvi ovoga lanka pokriva sammoguća područja diskriminacija  temalju spola a moguvai njega pročitati
/home/peterr/macocu/task6_speech/data/00021690.flac.wav,imate ga zapravo svi na kupama pa ga pročitajte zapravo i sami ,eatoa zapravo svim na klupa vam poga pročitljate zapravo i sami,pravo svina klupa vam pa ga pročitati zapravo i sami
/home/peterr/macocu/task6_speech/data/00021691.flac.wav,ovo nije jedino mjesto gdje se pokušava gdje je zapravo dvije tisuće osam godine stavljeno u zakon nešto što tu stvarno ne pripada a postoji odnosno matični zakon koji se tim bavi ,on jedinom mjesto gdje se pokušavadje zapravo dvije tisuće osam godine je stavljeno  u zakon nešto šeto tu stvaro ne pripada a postoji odnosno matičan zakon koji se tim bavili,ovo nijejedino mjesto gdje se pokušava gdjeje zapravo dvije tisuće osam godin stavljeno u zakon nešto što tu stvaro ne priprada a postoji odnosno matični zakon koji se tim bavi
/home/peterr/macocu/task6_speech/data/00021692.flac.wav,to se događa i u članku trinaest događa se u članku četrnaest ,to se događa i u članku trinaest događa se u članku četrnaest,to se dogadaiu članku trinaest dogada se u članku četrnaest
/home/peterr/macocu/task6_speech/data/00021693.flac.wav,pa imamo evo članak trideset šest ,pa imamooga članak tridst šest,paimamojevoga članak tridesst
/home/peterr/macocu/task6_speech/data/00021694.flac.wav,tu bih ipak naveo što tu kaže ,ipak naveo što tu kaže,ja  iak naveo što tu kaže
/home/peterr/macocu/task6_speech/data/00021695.flac.wav,kaže među ostalim stvarima mediji koji objavom programskog sadržaja ili oglašavanjem predstave žene i muškarca na uvredljiv omalovažavajući ponižavajući način s obzirom na spol i spolnu orijentaciju kaznit će se kaznom od milijun kuna ,među ostalnim stvarima mediji koji je objavaom programskag sadrža i  oblašavanjem pretstave ženjemuškarce na uvjeredljiv omalavažavajući li podržavajući način s obzirom na spol  i spolnu orijentaciju kazniti će se kazno od milijun kuna,aaže medu ostalnim stvarima mediji koj  objavn programskog sadra ili obljašavanje predstaveeimuškarcena uviredljiv omalauvažavaje ili poniavajui način s obzirom na spol i ispolnu orjentaciju ukaznit se kazn od milijun kuna
/home/peterr/macocu/task6_speech/data/00021696.flac.wav,znači čemu stavljati zapravo samo jednu kategoriju znači nekakve orijentacije ,znači čemu stavljati zapravo samo jednu kategoriju znači nekakve orijentacije,znači čemu stavljati zapravo samo jednu kategoriju značii nekakve orijentacije
/home/peterr/macocu/task6_speech/data/00021697a.flac.wav,tim da je kolega varga pogotovo a čuo sam i drugi kolege su mnogo puta ovdje spominjali,es tim da jeo kolega varga pogotovo a čuo sam i druge kolege su mnogo puta ovdje spominjali,stim daevo a kolega varga pogotovo a čuo sam i drugi kolegesu mnogo puta ovdje spominjalii
/home/peterr/macocu/task6_speech/data/00021697b.flac.wav,u raspravama i u replikama izraz rod,u raspravama i u replikama izrazro,u raspravama i u replikama izrazdrod
/home/peterr/macocu/task6_speech/data/00021698.flac.wav,znači ovo nije zakon o znači ravnopravnosti roda nego spolova ,znači ovo nije zakon on ravnopravnosti roda nego spolova,znači ovo nije zakon označi ravnopravnosti roda nego spolova
/home/peterr/macocu/task6_speech/data/00021699.flac.wav,rod je jedan termin koji ja zapravo danas i ne znam ne poznajem ga ne znam kako ga protumačiti a spol se zna što je ,rod jedan termin koji ja zapravo danas ne znam ne poznajem ga ne znam kako je protumačiti a spor se zna što je,rodijedvan termin koji ja zapravo danas ne znam ne poznajem ga ne znm kako protumačiti a sporse znašto je
/home/peterr/macocu/task6_speech/data/00021700.flac.wav,ukucate u wikipedii imamo muški ženski ,uto lekipediji imamo uški ženjski,ne uttiipediji imamo vuški ženski
/home/peterr/macocu/task6_speech/data/00021701.flac.wav,znači mužjak je ženke kod životinja tako da to je to ,iaaženjnike u koživotinja tako da to je to,iudake ženike ko životinja tako da to je to
/home/peterr/macocu/task6_speech/data/00021702.flac.wav,uvaženi kolega furio radin ,uvaženi kolega u rio radinici,uvaeni kolega urio radinc
/home/peterr/macocu/task6_speech/data/00021703a.flac.wav,su tako jednostavne stvari kao što vi kažete onda bi svijet ne samo,tako jednostavne stvari kao što vi kažete onda bi vjet ne samo,su tako jednostavne stvari kao što vi kažete onda bi svijete nesamo
/home/peterr/macocu/task6_speech/data/00021703b.flac.wav,svijet ljudi humani svijet nego i svijet životinja bi drugačije izgledao nego što izgleda danas,svjet ljudi huma ni svjet nei svijet životinja bi drugačij izredovno n  bnego što izgleda danas,svijetljudi humani svijet negoi svijet životinja bidrugačiji izredalo nego što je izgleda danas
/home/peterr/macocu/task6_speech/data/00021704a.flac.wav,gender teorija ili teorija roda je nešto što je usvojeno mi se moramo bavit s tim jer je to usvojeno u svim europskim dokumentima,nderteorija iliteorija roda je nešto što je usvojeno mi se monam obaviti s time jer je to usvojeno usvim europskim dokumentima,odenderteorija iriteorija roda je nešto što je usvojeno mi se moramo baviti time jer je to usvojeno u svim europskim dokumentima
/home/peterr/macocu/task6_speech/data/00021704b.flac.wav,jer je usvojeno u dokumentima eu i jer zapravo postala,jer je usvojeno u dokumentima eu i jer zapravo postala,jerje usvojeno u dokumentima euoun i jer zapravo postala
/home/peterr/macocu/task6_speech/data/00021704c.flac.wav,jedna terminologija s kojima se mi bavimo zato što smo to i potpisali,jedna terminologija s kojima semi bavimo zato što smo to i potpisali,jedna terminologija sa kojima se mi bavimo zato što smo to i potpisali
/home/peterr/macocu/task6_speech/data/00021705a.flac.wav,kažete da to ne spada u ovaj zakon jer ovaj je zakon samo o muškarcima i ženama a ne o svemu onome što kao svaki psiholog,kažete da to ne spada u ovaj zakon jer ova je zakon samo m škaristvima i žjenama a ne o svemu onome što kao svakupsiholo,kažete da to ne spada u ovaj zakon jer ovoje zakon samou muškarstima i ženama a ne o svemuonomešto kao svaksiolog
